Sample,X,Y,Z
892,0.027,0.000,-0.969
893,0.105,0.027,-0.965
894,0.062,0.023,-0.984
895,0.000,0.047,-0.969
896,-0.008,0.035,-0.949
897,0.023,0.039,-0.965
898,0.078,-0.004,-0.949
899,0.078,-0.023,-0.891
900,0.066,0.008,-0.934
901,0.000,0.035,-0.957
902,-0.020,0.008,-0.934
903,0.027,0.035,-0.938
904,0.074,0.020,-0.969
905,0.062,0.004,-0.953
906,0.047,0.043,-0.953
907,-0.008,0.059,-0.988
908,0.000,0.035,-0.957
909,0.031,0.008,-0.926
910,0.082,-0.023,-0.938
911,0.062,-0.020,-0.926
912,0.039,0.020,-0.938
913,0.004,0.027,-0.973
914,0.004,0.004,-0.961
915,0.012,0.012,-0.965
916,0.082,0.016,-0.973
917,0.086,0.020,-0.945
918,0.031,0.000,-0.973
919,-0.016,0.047,-0.984
920,0.012,0.043,-0.949
921,0.051,0.000,-0.961
922,0.105,-0.023,-0.961
923,0.109,0.004,-0.910
924,0.051,0.016,-0.930
925,-0.051,0.016,-0.953
926,0.000,0.035,-0.934
927,0.062,0.027,-0.961
928,0.090,0.023,-0.988
929,0.070,0.035,-0.965
930,0.043,0.043,-0.957
931,-0.004,0.051,-0.957
932,0.012,0.023,-0.957
933,0.074,-0.004,-0.926
934,0.113,-0.016,-0.910
935,0.059,-0.023,-0.953
936,0.020,0.055,-0.934
937,-0.012,0.020,-0.941
938,-0.016,0.051,-0.984
939,0.043,0.012,-0.945
940,0.133,0.012,-0.945
941,0.082,0.000,-0.992
942,0.027,0.059,-0.984
943,0.016,0.062,-0.961
944,0.004,0.008,-0.949
945,0.066,-0.027,-0.906
946,0.156,-0.027,-0.922
947,0.086,-0.004,-0.957
948,-0.027,0.027,-0.930
949,-0.043,0.039,-0.926
950,0.004,0.043,-0.965
951,0.094,0.012,-0.988
952,0.148,0.016,-0.980
953,0.082,0.031,-0.961
954,-0.039,0.047,-0.961
955,-0.047,0.047,-0.930
956,0.035,0.023,-0.941
957,0.125,-0.035,-0.957
958,0.129,-0.039,-0.926
959,0.059,0.027,-0.918
960,-0.070,0.074,-0.941
961,-0.051,0.074,-0.949
962,0.051,0.062,-0.965
963,0.129,0.008,-0.973
964,0.078,0.027,-0.965
965,0.039,0.059,-0.973
966,-0.027,0.047,-0.984
967,0.000,0.012,-0.941
968,0.066,-0.016,-0.914
969,0.113,-0.016,-0.930
970,0.090,-0.012,-0.945
971,0.016,0.008,-0.930
972,-0.043,0.043,-0.953
973,0.004,0.027,-0.961
974,0.039,0.004,-0.961
975,0.113,0.031,-0.969
976,0.066,0.043,-0.961
977,0.004,0.047,-0.961
978,-0.012,0.047,-0.953
979,0.043,0.016,-0.957
980,0.059,-0.012,-0.934
981,0.086,0.000,-0.930
982,0.051,0.000,-0.918
983,0.000,0.004,-0.914
984,-0.027,0.035,-0.957
985,0.031,0.004,-0.984
986,0.031,0.027,-0.969
987,0.051,0.039,-0.953
988,0.043,0.008,-0.988
989,0.047,0.023,-0.973
990,0.031,0.023,-0.949
991,0.008,0.012,-0.938
992,0.027,0.016,-0.918
993,0.070,-0.012,-0.922
994,0.059,-0.016,-0.953
995,0.043,0.008,-0.953
996,0.000,0.035,-0.961
997,-0.035,0.047,-0.984
998,0.039,0.035,-0.953
999,0.082,0.008,-0.934
Rate 1339, overflows 0
