Sample,X,Y,Z
893,0.113,0.016,-0.938
894,0.043,0.016,-0.984
895,-0.012,0.078,-0.926
896,-0.031,0.020,-0.922
897,0.031,0.023,-0.934
898,0.145,-0.012,-0.977
899,0.121,-0.020,-0.996
900,0.016,0.031,-0.969
901,-0.047,0.008,-0.973
902,-0.023,0.047,-0.934
903,0.059,0.008,-0.965
904,0.102,-0.004,-1.000
905,0.125,-0.008,-1.000
906,0.047,0.008,-0.980
907,-0.020,0.043,-0.957
908,0.008,0.020,-0.941
909,0.043,0.012,-0.906
910,0.078,0.008,-0.984
911,0.102,0.023,-0.988
912,0.000,0.043,-0.891
913,-0.051,0.070,-0.957
914,0.059,0.035,-0.949
915,0.102,-0.012,-0.875
916,0.102,0.047,-0.938
917,0.027,0.023,-0.973
918,-0.016,0.051,-0.879
919,-0.020,0.055,-0.949
920,0.027,0.031,-0.957
921,0.094,-0.008,-0.895
922,0.125,0.020,-0.949
923,0.031,0.051,-1.000
924,-0.004,0.031,-0.953
925,0.004,0.031,-0.922
926,0.039,0.016,-0.988
927,0.102,0.008,-0.965
928,0.090,0.004,-0.934
929,-0.004,0.035,-1.016
930,0.031,0.039,-0.992
931,0.039,-0.004,-0.910
932,0.043,0.035,-0.988
933,0.059,0.031,-1.016
934,0.086,-0.023,-0.914
935,0.012,0.035,-0.957
936,0.004,0.055,-1.004
937,-0.008,0.023,-0.859
938,0.055,0.074,-0.910
939,0.113,0.043,-1.016
940,0.070,0.031,-0.902
941,-0.004,0.051,-0.926
942,-0.031,0.070,-0.988
943,0.004,0.066,-0.906
944,0.094,0.031,-0.891
945,0.062,0.023,-0.965
946,0.043,0.020,-0.957
947,0.027,0.047,-0.926
948,0.031,0.027,-0.988
949,0.055,0.027,-0.938
950,0.066,0.000,-0.902
951,0.043,0.023,-0.980
952,0.023,0.051,-0.980
953,-0.004,0.000,-0.957
954,0.031,0.016,-0.973
955,0.074,0.012,-0.980
956,0.059,0.016,-0.938
957,0.047,0.027,-0.977
958,0.012,0.035,-0.988
959,0.023,0.012,-0.957
960,0.023,0.055,-0.969
961,0.043,0.090,-0.953
962,0.066,-0.012,-0.938
963,0.086,0.035,-0.898
964,0.047,0.039,-0.992
965,0.008,0.035,-0.945
966,-0.008,0.059,-0.891
967,0.039,0.016,-0.941
968,0.059,0.047,-0.930
969,0.059,0.020,-0.934
970,0.020,0.027,-0.969
971,0.023,0.043,-0.945
972,0.039,0.004,-0.918
973,0.047,0.023,-0.922
974,0.051,0.023,-0.969
975,0.090,0.004,-0.961
976,0.035,0.035,-0.977
977,-0.008,0.055,-0.988
978,-0.016,0.016,-0.926
979,0.047,0.023,-0.918
980,0.117,-0.008,-1.031
981,0.113,0.000,-0.984
982,0.016,0.000,-0.934
983,-0.039,0.043,-0.984
984,-0.035,0.020,-0.953
985,0.070,0.000,-0.926
986,0.070,0.000,-0.926
987,0.082,-0.016,-0.984
988,0.055,0.000,-0.973
989,0.027,0.035,-0.941
990,-0.008,0.039,-0.953
991,0.035,0.043,-0.941
992,0.090,-0.016,-0.906
993,0.086,0.012,-0.934
994,0.023,0.051,-0.977
995,-0.035,0.035,-0.926
996,0.008,0.031,-0.930
997,0.082,0.016,-0.945
998,0.098,0.008,-0.930
999,0.094,-0.008,-0.926
Rate 1344, overflows 0
