Sample,X,Y,Z
892,0.039,0.023,-0.961
893,-0.020,-0.012,-0.938
894,0.027,0.023,-0.910
895,0.039,0.012,-0.941
896,0.070,0.012,-0.953
897,0.070,-0.004,-0.969
898,0.039,-0.012,-0.969
899,-0.012,0.023,-0.930
900,0.016,0.059,-0.953
901,0.020,0.023,-0.969
902,0.074,0.023,-0.965
903,0.066,0.020,-0.980
904,0.051,0.062,-0.977
905,0.020,0.023,-0.938
906,0.000,0.000,-0.934
907,0.023,0.000,-0.902
908,0.090,0.020,-0.906
909,0.070,0.000,-0.930
910,0.066,0.012,-0.953
911,0.055,0.031,-0.973
912,-0.020,0.027,-0.949
913,-0.004,0.055,-0.934
914,-0.004,0.055,-0.934
915,0.027,0.027,-0.957
916,0.082,0.020,-0.973
917,0.098,0.035,-0.984
918,0.008,-0.016,-0.957
919,-0.016,0.023,-0.898
920,0.031,0.023,-0.926
921,0.043,-0.031,-0.941
922,0.102,0.000,-0.953
923,0.086,0.020,-0.977
924,0.027,0.059,-0.980
925,0.016,0.035,-0.977
926,0.000,0.027,-0.949
927,0.016,0.020,-0.953
928,0.090,0.055,-0.957
929,0.102,0.004,-0.953
930,0.051,0.008,-0.945
931,0.047,0.000,-0.969
932,-0.004,0.008,-0.898
933,0.020,0.027,-0.887
934,0.047,0.016,-0.945
935,0.098,0.004,-0.953
936,0.094,0.043,-0.988
937,0.047,0.078,-1.004
938,0.000,0.020,-0.934
939,0.031,0.027,-0.926
940,0.035,-0.016,-0.945
941,0.070,0.000,-0.949
942,0.086,0.000,-0.957
943,0.047,0.031,-0.957
944,0.043,-0.020,-0.926
945,0.023,-0.020,-0.938
946,0.035,0.008,-0.938
947,0.070,0.059,-0.957
948,0.070,0.035,-0.984
949,0.090,0.023,-0.984
950,0.047,0.016,-0.988
951,-0.004,0.059,-0.973
952,0.031,0.039,-0.945
953,0.039,-0.008,-0.906
954,0.090,-0.020,-0.922
955,0.113,0.008,-0.965
956,0.043,0.012,-0.945
957,-0.004,0.008,-0.934
958,0.043,0.012,-0.938
959,0.031,-0.004,-0.926
960,0.070,0.047,-0.977
961,0.047,0.062,-1.004
962,0.047,0.055,-0.961
963,0.023,0.051,-0.941
964,0.004,-0.031,-0.941
965,0.020,-0.008,-0.906
966,0.086,0.027,-0.938
967,0.082,-0.008,-0.957
968,0.062,-0.008,-0.938
969,0.031,-0.008,-0.957
970,-0.016,0.047,-0.953
971,-0.016,0.047,-0.953
972,0.004,0.055,-0.961
973,0.035,0.043,-0.969
974,0.094,0.016,-0.969
975,0.121,0.016,-0.977
976,0.051,0.027,-0.996
977,0.004,0.035,-0.941
978,0.008,0.012,-0.898
979,0.039,-0.027,-0.910
980,0.102,-0.016,-0.926
981,0.051,0.016,-0.957
982,0.055,0.043,-0.992
983,0.020,0.035,-0.965
984,-0.031,0.008,-0.945
985,0.016,0.035,-0.953
986,0.078,0.047,-0.953
987,0.070,0.035,-0.977
988,0.086,0.051,-0.992
989,0.039,-0.031,-0.938
990,-0.016,0.031,-0.898
991,0.020,0.012,-0.922
992,0.039,0.020,-0.902
993,0.070,-0.012,-0.938
994,0.082,0.004,-0.984
995,0.023,0.023,-0.977
996,-0.008,0.066,-0.961
997,0.020,0.047,-0.973
998,0.035,0.027,-0.961
999,0.078,0.008,-0.941
Rate 1351, overflows 0
