Sample,X,Y,Z
891,0.074,0.047,-0.992
892,-0.008,0.020,-0.941
893,-0.020,0.055,-0.906
894,0.070,0.008,-0.941
895,0.043,0.027,-0.883
896,0.070,0.020,-0.930
897,0.113,0.012,-0.945
898,0.008,-0.004,-0.902
899,-0.020,0.027,-0.922
900,-0.012,0.070,-0.945
901,0.004,0.020,-0.949
902,0.121,0.012,-0.957
903,0.141,-0.047,-0.973
904,0.062,0.016,-0.949
905,-0.043,0.039,-0.977
906,-0.062,0.008,-0.961
907,0.047,-0.012,-0.941
908,0.129,-0.012,-0.992
909,0.109,0.008,-1.004
910,0.051,0.035,-0.992
911,0.020,0.016,-0.984
912,-0.020,-0.020,-0.938
913,0.043,0.004,-0.926
914,0.023,0.012,-0.957
915,0.094,0.039,-0.988
916,0.078,0.000,-0.988
917,-0.027,0.027,-0.898
918,-0.031,0.055,-0.918
919,0.066,0.062,-0.934
920,0.066,0.004,-0.910
921,0.102,0.016,-0.914
922,0.062,0.016,-0.918
923,0.004,0.051,-0.914
924,-0.023,0.043,-0.949
925,0.008,0.047,-0.930
926,0.059,0.016,-0.914
927,0.082,0.023,-0.938
928,0.094,0.039,-0.969
929,0.105,0.016,-0.973
930,-0.016,0.027,-0.934
931,-0.027,0.027,-0.977
932,0.035,0.027,-0.941
933,0.043,0.027,-0.938
934,0.121,-0.004,-1.039
935,0.125,0.016,-0.977
936,-0.016,0.008,-0.945
937,-0.035,0.047,-1.004
938,0.039,0.043,-0.945
939,0.047,-0.020,-0.941
940,0.113,0.027,-0.984
941,0.125,0.016,-0.992
942,-0.016,0.027,-0.902
943,-0.039,0.062,-0.949
944,0.070,0.043,-0.961
945,0.023,-0.008,-0.875
946,0.090,0.043,-0.957
947,0.113,0.020,-0.977
948,0.043,0.055,-0.887
949,-0.031,0.062,-0.934
950,-0.043,0.066,-0.945
951,0.035,0.027,-0.875
952,0.145,0.012,-0.969
953,0.133,0.012,-0.980
954,0.059,0.027,-0.906
955,-0.035,0.027,-0.941
956,-0.047,0.043,-0.957
957,0.070,0.031,-0.930
958,0.086,0.016,-0.957
959,0.090,0.023,-1.023
960,0.086,0.035,-0.969
961,-0.016,0.008,-0.938
962,-0.035,0.008,-0.992
963,0.031,0.062,-0.938
964,0.047,-0.027,-0.930
965,0.094,0.016,-0.977
966,0.098,0.016,-1.004
967,0.000,0.043,-0.926
968,-0.023,0.062,-0.957
969,0.031,0.039,-0.953
970,0.035,0.012,-0.883
971,0.109,0.023,-0.945
972,0.062,0.008,-0.953
973,0.008,0.047,-0.910
974,-0.012,0.059,-0.949
975,-0.039,0.047,-0.949
976,0.066,0.027,-0.926
977,0.141,0.020,-0.941
978,0.074,0.008,-0.938
979,0.027,0.031,-0.941
980,-0.027,0.023,-0.945
981,0.000,0.027,-0.953
982,0.035,0.008,-0.949
983,0.035,0.039,-0.961
984,0.090,0.039,-0.988
985,0.109,0.059,-0.992
986,0.055,-0.047,-0.953
987,-0.027,0.008,-0.941
988,0.004,0.074,-0.965
989,0.020,-0.035,-0.945
990,0.105,0.016,-0.973
991,0.105,-0.008,-1.004
992,0.031,0.070,-0.949
993,-0.020,0.027,-0.969
994,-0.008,0.039,-0.934
995,0.055,-0.020,-0.914
996,0.105,0.016,-0.945
997,0.070,0.008,-0.953
998,0.051,0.020,-0.938
999,0.000,0.039,-0.930
Rate 1350, overflows 0
