Sample,X,Y,Z
895,0.012,0.012,-0.965
896,0.031,0.004,-0.938
897,0.059,0.000,-0.953
898,0.023,0.016,-0.938
899,-0.008,0.023,-0.926
900,0.016,0.012,-0.945
901,0.027,0.004,-0.934
902,0.023,0.004,-0.957
903,0.031,0.035,-0.969
904,0.016,0.059,-0.965
905,-0.008,0.023,-0.965
906,0.012,0.012,-0.953
907,0.031,0.023,-0.949
908,0.031,0.016,-0.949
909,0.031,0.008,-0.949
910,0.016,0.004,-0.945
911,0.008,0.012,-0.941
912,0.023,-0.004,-0.945
913,0.008,0.004,-0.949
914,0.051,0.012,-0.977
915,0.020,0.062,-0.957
916,0.008,0.008,-0.941
917,0.016,0.035,-0.969
918,0.035,0.055,-0.965
919,0.043,0.035,-0.965
920,0.027,0.027,-0.945
921,0.027,-0.012,-0.922
922,0.020,-0.004,-0.922
923,0.031,0.023,-0.957
924,0.023,0.027,-0.980
925,0.012,0.000,-0.930
926,0.031,0.008,-0.930
927,0.035,0.016,-0.977
928,0.020,0.043,-0.973
929,0.023,0.051,-0.980
930,0.031,0.020,-0.961
931,0.023,0.008,-0.918
932,0.047,0.016,-0.961
933,0.039,0.012,-0.965
934,0.027,0.004,-0.922
935,0.035,-0.008,-0.941
936,0.008,0.023,-0.938
937,0.020,-0.008,-0.938
938,0.047,0.020,-0.992
939,0.023,0.059,-0.992
940,0.000,0.059,-0.969
941,0.043,0.039,-0.957
942,0.039,0.027,-0.969
943,0.035,0.000,-0.945
944,0.051,0.000,-0.941
945,0.035,0.012,-0.926
946,0.008,-0.008,-0.914
947,0.043,0.008,-0.957
948,0.039,0.008,-0.953
949,0.020,0.012,-0.945
950,0.016,0.047,-0.973
951,0.023,0.047,-0.977
952,0.012,0.027,-0.957
953,0.027,0.016,-0.977
954,0.051,0.008,-0.961
955,0.039,0.008,-0.930
956,0.039,0.020,-0.957
957,0.027,0.004,-0.953
958,0.012,-0.008,-0.914
959,0.035,0.000,-0.941
960,0.031,-0.031,-0.973
961,0.031,0.039,-0.961
962,0.031,0.039,-0.961
963,0.020,0.027,-0.980
964,0.012,0.047,-0.973
965,0.035,0.016,-0.961
966,0.043,0.047,-0.977
967,0.043,0.004,-0.961
968,0.023,0.016,-0.922
969,0.023,0.000,-0.934
970,0.023,-0.012,-0.930
971,0.035,0.004,-0.934
972,0.039,0.008,-0.961
973,0.016,0.023,-0.945
974,0.012,0.027,-0.945
975,0.023,0.027,-0.977
976,0.016,0.031,-0.977
977,0.031,0.043,-0.973
978,0.043,0.051,-0.984
979,0.016,0.012,-0.938
980,0.023,0.004,-0.922
981,0.051,-0.012,-0.941
982,0.020,-0.004,-0.918
983,0.020,0.008,-0.945
984,0.023,0.008,-0.957
985,0.004,0.043,-0.949
986,0.027,0.035,-0.961
987,0.023,0.043,-0.996
988,-0.004,0.070,-0.977
989,0.004,0.055,-0.965
990,0.035,0.016,-0.945
991,0.043,0.000,-0.926
992,0.023,0.008,-0.941
993,0.039,0.008,-0.961
994,0.027,-0.008,-0.910
995,0.008,0.008,-0.922
996,0.020,0.020,-0.965
997,0.016,0.035,-0.953
998,0.008,0.031,-0.969
999,0.012,0.047,-0.996
Rate 1340, overflows 0
