Sample,X,Y,Z
892,0.027,0.059,-0.988
893,-0.004,0.023,-0.922
894,-0.008,0.066,-0.949
895,0.051,0.031,-0.969
896,0.082,0.008,-0.941
897,0.086,0.020,-0.953
898,0.012,0.023,-0.957
899,-0.012,0.035,-0.934
900,0.027,0.031,-0.922
901,0.070,-0.016,-0.922
902,0.082,-0.004,-0.926
903,0.062,0.016,-0.965
904,-0.008,0.051,-0.980
905,-0.027,0.055,-0.957
906,-0.008,0.027,-0.945
907,0.102,0.016,-0.938
908,0.094,-0.004,-0.926
909,0.020,0.023,-0.965
910,-0.016,0.059,-0.973
911,0.004,0.008,-0.930
912,0.020,-0.004,-0.949
913,0.113,-0.012,-0.945
914,0.051,0.012,-0.949
915,0.020,0.039,-0.973
916,-0.016,0.051,-0.965
917,-0.020,0.055,-0.938
918,0.074,0.035,-0.984
919,0.105,0.000,-0.969
920,0.098,0.023,-0.945
921,0.027,0.031,-0.941
922,-0.023,0.039,-0.926
923,0.016,0.031,-0.934
924,0.117,-0.016,-0.945
925,0.098,-0.008,-0.930
926,0.070,0.039,-0.965
927,-0.012,0.039,-0.965
928,-0.027,0.051,-0.957
929,0.023,0.027,-0.973
930,0.098,0.000,-0.926
931,0.117,0.012,-0.941
932,0.070,0.016,-0.969
933,-0.020,0.031,-0.949
934,-0.023,0.035,-0.926
935,0.004,-0.004,-0.941
936,0.113,0.023,-0.934
937,0.129,0.012,-0.961
938,0.039,0.062,-0.984
939,-0.023,0.070,-0.969
940,-0.016,0.035,-0.941
941,0.051,0.023,-0.965
942,0.141,0.000,-0.965
943,0.094,-0.008,-0.941
944,0.020,0.023,-0.953
945,-0.016,0.039,-0.930
946,0.008,0.008,-0.930
947,0.086,0.012,-0.953
948,0.117,-0.008,-0.953
949,0.070,0.031,-0.949
950,0.023,0.070,-0.973
951,-0.031,0.039,-0.969
952,0.027,0.043,-0.945
953,0.090,0.012,-0.941
954,0.078,-0.012,-0.930
955,0.066,0.027,-0.961
956,-0.012,0.016,-0.953
957,-0.016,0.023,-0.941
958,0.031,0.020,-0.941
959,0.070,-0.012,-0.910
960,0.078,0.039,-0.941
961,0.062,0.039,-0.973
962,0.062,0.039,-0.973
963,-0.027,0.062,-0.984
964,-0.008,0.047,-0.953
965,0.012,0.059,-0.961
966,0.113,0.012,-0.957
967,0.113,-0.004,-0.945
968,0.035,0.004,-0.938
969,-0.004,0.055,-0.949
970,0.016,0.020,-0.945
971,0.023,-0.004,-0.941
972,0.090,0.008,-0.941
973,0.059,0.012,-0.949
974,0.031,0.039,-0.980
975,0.012,0.051,-0.977
976,-0.008,0.035,-0.953
977,0.035,0.035,-0.941
978,0.086,0.000,-0.938
979,0.082,0.016,-0.969
980,0.039,0.027,-0.965
981,-0.023,0.016,-0.922
982,-0.027,0.023,-0.914
983,0.059,0.004,-0.926
984,0.090,0.004,-0.941
985,0.062,0.023,-0.973
986,-0.012,0.047,-0.996
987,-0.035,0.062,-0.973
988,0.016,0.039,-0.969
989,0.082,-0.012,-0.957
990,0.098,0.016,-0.934
991,0.051,0.012,-0.941
992,-0.035,0.016,-0.949
993,0.016,0.047,-0.941
994,0.031,-0.012,-0.941
995,0.059,0.020,-0.941
996,0.082,0.023,-0.957
997,0.027,0.027,-0.957
998,-0.023,0.047,-0.965
999,0.027,0.031,-0.965
Rate 1340, overflows 0
