Sample,X,Y,Z
892,0.102,0.023,-0.969
893,0.031,0.023,-0.906
894,0.004,0.035,-0.984
895,0.023,0.031,-0.980
896,-0.027,0.043,-0.895
897,0.086,0.023,-1.004
898,0.113,-0.012,-0.977
899,0.062,0.008,-0.934
900,-0.023,0.000,-1.008
901,0.000,0.043,-0.938
902,0.059,-0.016,-0.930
903,0.066,0.008,-0.961
904,0.109,0.035,-1.000
905,0.039,-0.012,-0.945
906,-0.016,0.066,-0.945
907,0.059,0.023,-1.012
908,0.070,0.008,-0.855
909,0.031,0.023,-0.930
910,0.047,0.031,-1.004
911,0.004,0.012,-0.887
912,-0.016,0.051,-0.953
913,0.051,0.078,-0.961
914,0.102,0.023,-0.898
915,0.086,-0.027,-0.910
916,0.043,0.035,-0.984
917,0.039,0.027,-0.949
918,-0.023,0.016,-0.883
919,0.016,0.055,-0.977
920,0.082,0.020,-0.934
921,0.086,-0.020,-0.902
922,0.043,0.047,-1.008
923,-0.008,0.055,-1.000
924,0.023,0.027,-0.926
925,0.086,0.008,-0.949
926,0.074,0.004,-0.992
927,0.062,0.023,-0.941
928,0.004,0.016,-0.945
929,0.008,0.047,-1.008
930,0.039,0.035,-0.957
931,0.059,-0.012,-0.922
932,0.066,0.059,-0.969
933,0.066,0.020,-1.004
934,0.031,0.031,-0.922
935,0.016,0.059,-0.953
936,0.000,0.031,-0.945
937,0.055,0.055,-0.852
938,0.055,0.055,-0.852
939,0.062,-0.012,-0.977
940,0.051,0.051,-0.969
941,0.008,0.051,-0.941
942,0.012,0.035,-0.953
943,0.062,0.078,-0.957
944,0.078,-0.008,-0.910
945,0.035,0.043,-0.926
946,0.012,0.047,-0.992
947,0.004,0.027,-0.938
948,0.043,0.027,-0.949
949,0.082,0.020,-0.977
950,0.051,0.031,-0.922
951,0.043,0.027,-0.957
952,0.051,0.039,-1.000
953,0.035,0.027,-0.957
954,0.004,0.016,-0.945
955,0.062,0.020,-0.957
956,0.059,0.027,-0.930
957,0.062,-0.008,-0.973
958,0.023,0.051,-0.969
959,-0.004,0.039,-0.941
960,0.000,0.016,-0.941
961,0.043,0.078,-0.945
962,0.098,-0.027,-0.980
963,0.078,-0.012,-0.918
964,0.004,0.055,-0.957
965,-0.016,0.039,-0.953
966,0.047,0.039,-0.883
967,0.074,-0.004,-0.961
968,0.105,0.031,-0.973
969,0.027,0.027,-0.934
970,-0.035,0.043,-0.949
971,0.008,0.059,-0.969
972,0.113,-0.012,-0.914
973,0.109,0.004,-0.930
974,0.039,0.035,-0.996
975,0.004,0.020,-0.949
976,0.004,0.035,-0.934
977,0.020,0.039,-1.000
978,0.090,0.023,-0.945
979,0.070,0.008,-0.918
980,0.039,0.023,-1.000
981,0.047,0.027,-0.984
982,0.023,0.004,-0.898
983,0.031,0.031,-0.961
984,0.039,0.043,-0.957
985,0.090,-0.004,-0.922
986,0.039,0.047,-0.965
987,-0.008,0.023,-0.988
988,0.039,0.047,-0.941
989,0.035,0.008,-0.902
990,0.090,0.004,-0.969
991,0.086,0.012,-0.945
992,0.004,0.027,-0.926
993,0.020,0.031,-0.988
994,-0.016,0.047,-0.918
995,0.051,-0.016,-0.926
996,0.121,0.020,-0.965
997,0.090,0.004,-0.973
998,0.027,-0.004,-0.957
999,-0.012,0.062,-0.938
Rate 1344, overflows 0
