Sample,X,Y,Z
894,0.051,0.023,-0.969
895,0.039,0.008,-0.945
896,0.027,0.031,-0.965
897,-0.012,0.027,-0.961
898,0.066,-0.023,-0.949
899,0.113,0.023,-0.945
900,0.043,0.000,-0.996
901,0.016,0.012,-0.980
902,0.004,0.027,-0.941
903,-0.020,0.035,-0.965
904,0.066,0.023,-0.957
905,0.109,-0.023,-0.922
906,0.102,0.020,-1.004
907,0.062,0.016,-1.016
908,-0.027,0.031,-0.859
909,-0.016,0.070,-0.945
910,0.062,0.020,-0.973
911,0.070,-0.020,-0.891
912,0.059,0.023,-0.965
913,0.004,0.070,-0.973
914,0.027,0.008,-0.895
915,0.066,0.055,-0.906
916,0.047,0.039,-0.969
917,0.055,0.039,-0.914
918,0.004,0.020,-0.934
919,0.012,0.055,-1.020
920,0.023,0.031,-0.918
921,0.047,-0.012,-0.879
922,0.055,0.039,-0.980
923,0.070,0.020,-0.988
924,0.055,-0.008,-0.953
925,0.004,0.051,-0.973
926,-0.008,0.039,-0.984
927,0.059,0.012,-0.918
928,0.082,0.020,-0.949
929,0.066,0.020,-1.020
930,0.000,0.012,-0.941
931,-0.004,0.035,-0.938
932,0.047,0.055,-1.012
933,0.098,0.004,-0.938
934,0.062,0.000,-0.902
935,0.023,0.070,-0.992
936,-0.047,0.043,-0.941
937,-0.012,0.039,-0.906
938,0.105,0.055,-1.000
939,0.086,-0.008,-0.926
940,0.098,0.023,-0.918
941,0.008,0.074,-0.961
942,-0.059,0.062,-0.945
943,0.008,0.023,-0.918
944,0.078,0.043,-0.945
945,0.102,0.016,-0.977
946,0.066,0.035,-0.930
947,0.004,0.031,-0.977
948,0.016,0.043,-0.977
949,0.008,0.027,-0.898
950,0.047,-0.012,-0.953
951,0.109,0.039,-0.984
952,0.082,-0.027,-0.961
953,-0.012,0.031,-0.949
954,-0.020,0.074,-0.969
955,-0.008,0.016,-0.938
956,0.129,0.027,-0.965
957,0.129,-0.023,-0.996
958,0.031,0.020,-0.930
959,-0.059,0.043,-0.938
960,-0.023,0.047,-0.973
961,0.059,0.066,-0.922
962,0.125,-0.016,-0.934
963,0.074,0.035,-0.941
964,0.008,0.047,-0.969
965,-0.016,0.035,-0.926
966,0.004,0.035,-0.926
967,0.062,0.031,-0.938
968,0.055,0.008,-0.910
969,0.043,0.043,-0.941
970,0.012,0.020,-0.980
971,0.004,0.039,-0.934
972,0.031,0.047,-0.938
973,0.094,-0.004,-0.977
974,0.086,0.012,-0.918
975,0.035,0.020,-0.945
976,-0.016,0.039,-1.008
977,-0.012,0.051,-0.938
978,0.035,0.008,-0.957
979,0.113,-0.004,-0.980
980,0.074,0.020,-0.926
981,0.031,0.012,-0.984
982,-0.012,0.059,-0.988
983,0.023,0.000,-0.949
984,0.035,0.016,-0.953
985,0.066,0.000,-0.938
986,0.031,0.020,-0.926
987,0.027,0.055,-0.941
988,0.008,0.055,-0.992
989,0.047,0.016,-0.941
990,0.070,0.023,-0.914
991,0.047,0.016,-0.949
992,0.055,0.020,-0.957
993,0.012,0.031,-0.922
994,-0.020,0.023,-0.961
995,0.035,0.020,-0.957
996,0.074,0.016,-0.895
997,0.074,0.008,-0.969
998,0.059,0.020,-0.961
999,0.004,0.012,-0.953
Rate 1344, overflows 0
